ID,Metric - Number of projections,Metric - Number of tables,Metric - Number of aggregation functions,Metric - Number of selections,Metric - Common projections number,Metric - Common selections number,Metric - Common aggregation functions number,Metric - Common tables number
3707,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3708,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3709,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3710,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3711,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3712,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3713,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3714,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3715,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3716,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3717,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3718,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3719,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3720,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3721,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3722,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3723,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3724,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,48.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0
3726,48.0,1.0,48.0,0.0,48.0,0.0,48.0,1.0
3727,48.0,1.0,48.0,0.0,48.0,0.0,48.0,1.0
3728,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3729,18.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0
3730,18.0,1.0,17.0,0.0,2.0,0.0,1.0,1.0
3731,18.0,1.0,17.0,0.0,2.0,0.0,1.0,1.0
3732,18.0,1.0,17.0,0.0,2.0,0.0,1.0,1.0
3733,18.0,1.0,17.0,0.0,2.0,0.0,17.0,1.0
3734,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3735,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3736,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3737,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3738,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3739,18.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0
3740,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3741,0.0,18.0,0.0,17.0,0.0,0.0,0.0,0.0
3742,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3743,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
3745,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3746,33.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0
3747,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
3748,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3749,16.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3750,17.0,2.0,0.0,2.0,16.0,2.0,0.0,2.0
3751,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
3752,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3753,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3754,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3755,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0
3756,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
3757,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3758,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
3759,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3760,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3761,27.0,1.0,0.0,1.0,27.0,1.0,0.0,1.0
3762,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3763,21.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0
3764,21.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0
3765,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3766,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3767,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3772,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3773,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3774,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
3775,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3776,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3777,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
3778,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3779,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0
3780,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
3781,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3782,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
3783,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
3785,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3786,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3789,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3790,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3792,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3793,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3796,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3797,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3798,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
3799,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3802,12.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0
3803,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3804,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3805,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3806,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3807,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3808,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
3809,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
3810,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
3811,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3812,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3814,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3815,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3816,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3819,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3820,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3822,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0
3823,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0
3824,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3825,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
3826,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3827,7.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
3828,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3829,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3830,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3831,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
3832,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
3834,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3836,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3837,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
3839,0.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0
3840,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3841,3.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
3842,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
3843,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
3844,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3846,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3847,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3848,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3849,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3850,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3851,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3852,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3853,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3854,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3855,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3856,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3857,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3858,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3859,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3860,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3861,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3862,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3863,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3864,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3865,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3866,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3867,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3868,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3869,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3870,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3871,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3872,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3873,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3874,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3875,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3876,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3877,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3878,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3879,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3880,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3881,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3882,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3883,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3884,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3885,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3886,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3887,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3888,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3889,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3890,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3891,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3892,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3893,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3898,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3915,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3919,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3920,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3924,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3925,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3931,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3942,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,0.0,50.0,0.0,49.0,0.0,0.0,0.0,0.0
3944,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3945,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
3946,48.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3947,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
3948,48.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3949,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3950,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3954,48.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3955,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3956,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
3957,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3960,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
3961,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
3964,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3965,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0
3966,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3968,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3969,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3982,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0
3984,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3986,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3987,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
3989,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
3991,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
3992,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3993,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3994,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
3995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3998,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3999,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4000,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
4001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4003,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4004,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4007,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4008,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
4010,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4011,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4012,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
4013,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4014,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4015,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4016,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0
4017,5.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
4018,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
4019,5.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0
4020,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4023,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
4024,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4025,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4026,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
4029,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4030,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
4031,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
4033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4034,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0
4035,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4040,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
4041,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4042,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4043,5.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0
4044,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
4045,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
4046,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
4047,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4048,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4049,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4051,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
4052,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
4053,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4054,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
4055,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
4056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4057,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4060,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4062,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4064,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
4065,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4066,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4068,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4069,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
4070,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
4071,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0
4072,0.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0
4073,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4075,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4076,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4077,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4078,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4080,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4081,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4082,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4083,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
4084,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0
4085,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
4086,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4088,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4089,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
